LoanID,PoolID,BorrowerID,ServicerID,ServicerName,OriginationChannel,OriginationDate,CutoffDate,MaturityDate,OriginalLoanAmount,OriginalTerm,RemainingTerm,MonthsOnBook,InterestRate,MonthlyEMI,LoanPurpose,CurrentBalance,ScheduledPaymentDue,LastPaymentAmount,LastPaymentDate,DelinquencyStatus,DelinquencyDays,TotalPaymentsDue,TotalPaymentsMade,Times30DPD_Last12M,Times60DPD_Last12M,Times90DPD_Last12M,VehicleMake,VehicleModel,VehicleYear,VehicleType,IsNewVehicle,OriginalVehicleValue,CurrentVehicleValue,LTV_AtOrigination,LTV_Current,BorrowerAge,EmploymentType,AnnualIncome_INR,DTI_Ratio,CIBIL_Score_Origination,CIBIL_Score_Current,Region,State,IFRS9_Stage,PD_Estimate,LGD_Estimate,EAD,ECL_Provision,IsDefaulted,IsModified,ModificationType,LossAmount,RecoveryAmount,NetLoss,PrepaymentAmount,InsuranceType,HasInsurance
ZAAUTO2024-1-00171,ZAAUTO2024-1,BOR-347085,SVC003,Bajaj Finance Auto,DSA,2021-12-24,2024-10-31,2026-11-28,1547400.0,60,26,34,9.93,32824.41,New Vehicle Purchase,603945.66,32824.41,32609.97,2024-10-10,Current,0,34,34,0,0,0,Skoda,Kushaq,2021,MUV,True,2453000.0,1486104.45,0.6308,0.4159,36,Salaried,2940000.0,0.134,808,804,Central,Madhya Pradesh,1,0.02,0.3979,631807.88,5027.93,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00172,ZAAUTO2024-1,BOR-346729,SVC003,Bajaj Finance Auto,DSA,2023-07-18,2024-10-31,2029-06-16,781300.0,72,57,15,11.1,14911.37,New Vehicle Purchase,563250.55,14911.37,14369.2,2024-10-19,Current,0,15,15,0,0,0,Maruti Suzuki,Baleno,2023,Compact SUV,True,893000.0,751594.76,0.8749,0.7692,51,Business Owner,3887000.0,0.046,733,712,North,Punjab,1,0.0147,0.4808,569338.31,4023.95,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00173,ZAAUTO2024-1,BOR-409499,SVC003,Bajaj Finance Auto,Direct,2022-07-07,2024-10-31,2026-06-16,239600.0,48,21,27,12.82,6406.48,Refinance,97799.42,6406.48,4683.16,2024-10-31,120+ DPD,339,27,24,3,1,1,Mahindra,Thar,2017,Hatchback,False,314000.0,208773.18,0.7629,0.4607,62,Self-Employed,4011000.0,0.0192,813,841,South,Telangana,3,0.7214,0.4803,98886.98,34263.19,False,True,Rate Reduction,0,0,0,0,Nil,False
ZAAUTO2024-1-00174,ZAAUTO2024-1,BOR-202759,SVC003,Bajaj Finance Auto,DSA,2021-04-01,2024-10-31,2027-03-01,579200.0,72,30,42,13.17,11678.95,New Vehicle Purchase,242418.86,11678.95,12115.98,2024-10-06,Current,0,42,42,0,0,0,Maruti Suzuki,Celerio,2021,Compact SUV,True,737000.0,342518.26,0.7859,0.6632,53,Professional,1430000.0,0.098,792,743,East,Odisha,1,0.0243,0.5742,242714.77,3386.61,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00175,ZAAUTO2024-1,BOR-382894,SVC002,ICICI Auto Loans,Direct,2023-01-29,2024-10-31,2029-12-23,569900.0,84,63,21,7.73,8806.12,New Vehicle Purchase,411988.69,8806.12,1681.14,2024-10-24,60-89 DPD,81,21,16,2,1,2,MG Motor,Gloster,2023,Hatchback,True,677000.0,521490.49,0.8418,0.8136,57,Self-Employed,4002000.0,0.0264,670,699,West,Goa,2,0.1307,0.5615,423539.99,31082.77,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00176,ZAAUTO2024-1,BOR-609845,SVC001,HDFC Bank Auto Finance,Online,2024-04-03,2024-10-31,2027-03-19,1615700.0,36,30,6,7.94,50585.46,New Vehicle Purchase,1281497.82,50585.46,35409.54,2024-09-28,1-29 DPD,23,6,5,0,0,0,Mahindra,XUV700,2024,SUV,True,2160000.0,2185726.99,0.748,0.6393,54,Salaried,1783000.0,0.3405,786,773,East,Bihar,1,0.0255,0.3731,1292055.2,12292.68,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00177,ZAAUTO2024-1,BOR-405677,SVC002,ICICI Auto Loans,Direct,2021-02-16,2024-10-31,2027-01-16,1321100.0,72,28,44,10.61,24882.82,New Vehicle Purchase,512067.07,24882.82,25554.03,2024-10-28,Current,0,44,44,0,0,0,Kia,Sonet,2021,Compact SUV,True,1725000.0,756935.41,0.7659,0.6289,37,Salaried,2485000.0,0.1202,783,775,East,Bihar,1,0.0248,0.4419,532274.97,5833.27,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00178,ZAAUTO2024-1,BOR-798724,SVC002,ICICI Auto Loans,Direct,2022-08-06,2024-10-31,2026-07-16,1117600.0,48,22,26,13.38,30193.62,New Vehicle Purchase,514245.84,30193.62,29905.46,2024-09-30,Current,0,26,26,0,0,0,MG Motor,Hector,2022,Sedan,True,1597000.0,1157742.12,0.6998,0.468,33,Self-Employed,1418000.0,0.2555,660,650,Central,Madhya Pradesh,1,0.0185,0.512,518426.6,4910.54,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00179,ZAAUTO2024-1,BOR-863933,SVC003,Bajaj Finance Auto,Direct,2023-07-28,2024-10-31,2030-06-21,579800.0,84,69,15,12.17,10287.84,Refinance,485759.29,10287.84,10647.35,2024-10-26,Current,0,15,15,0,0,0,Toyota,Fortuner,2018,Compact SUV,False,757000.0,679814.52,0.7659,0.7825,51,Business Owner,3819000.0,0.0323,660,627,Central,Madhya Pradesh,1,0.021,0.4166,508484.69,4448.53,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00180,ZAAUTO2024-1,BOR-548413,SVC002,ICICI Auto Loans,DSA,2023-03-19,2024-10-31,2028-02-21,782600.0,60,41,19,10.28,16735.96,New Vehicle Purchase,538731.11,16735.96,13209.87,2024-10-27,120+ DPD,306,19,14,3,1,0,Mahindra,Bolero,2023,Compact SUV,True,1263000.0,1059503.95,0.6196,0.5525,46,Professional,2052000.0,0.0979,722,716,West,Gujarat,3,0.6662,0.5262,541049.75,189667.39,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00181,ZAAUTO2024-1,BOR-680771,SVC002,ICICI Auto Loans,DSA,2024-04-24,2024-10-31,2028-04-03,648600.0,48,42,6,8.8,16078.91,Used Vehicle Purchase,543272.06,16078.91,16237.92,2024-10-08,Current,0,6,6,0,0,0,Honda,City,2021,MUV,False,812000.0,765753.2,0.7988,0.721,53,Salaried,1185000.0,0.1628,799,787,East,Jharkhand,1,0.0162,0.622,560786.77,5650.71,False,False,,0,0,0,36887.51,Comprehensive,True
ZAAUTO2024-1-00182,ZAAUTO2024-1,BOR-986340,SVC003,Bajaj Finance Auto,Dealer,2024-03-04,2024-10-31,2029-02-06,3040300.0,60,53,7,11.09,66240.03,New Vehicle Purchase,2648777.58,66240.03,66529.58,2024-10-11,Current,0,7,7,0,0,0,Honda,Amaze,2024,MUV,True,3430000.0,3347247.1,0.8864,0.8431,38,Self-Employed,3034000.0,0.262,687,677,East,Odisha,1,0.0202,0.5799,2673046.67,31312.02,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00183,ZAAUTO2024-1,BOR-491133,SVC003,Bajaj Finance Auto,Dealer,2022-09-09,2024-10-31,2026-08-19,850400.0,48,23,25,7.59,20597.47,New Vehicle Purchase,398406.89,20597.47,20209.36,2024-10-08,Current,0,25,25,0,0,0,Kia,Carens,2022,SUV,True,1059000.0,687780.21,0.803,0.5374,55,Professional,1899000.0,0.1302,691,654,South,Tamil Nadu,1,0.019,0.6248,400728.92,4757.13,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00184,ZAAUTO2024-1,BOR-821469,SVC003,Bajaj Finance Auto,Dealer,2023-06-25,2024-10-31,2027-06-04,777100.0,48,32,16,8.4,19117.53,New Vehicle Purchase,520209.72,19117.53,19657.35,2024-10-18,Current,0,16,16,0,0,0,Skoda,Slavia,2023,SUV,True,878000.0,721853.54,0.8851,0.7333,37,Business Owner,1173000.0,0.1956,670,674,North,Delhi,1,0.0196,0.6226,521335.49,6361.84,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00185,ZAAUTO2024-1,BOR-268356,SVC001,HDFC Bank Auto Finance,Direct,2022-02-14,2024-10-31,2027-01-19,408200.0,60,28,32,14.14,9527.75,New Vehicle Purchase,181383.08,9527.75,9963.88,2024-10-20,Current,0,32,32,0,0,0,Tata Motors,Altroz,2022,Hatchback,True,474000.0,311531.87,0.8612,0.6212,56,Self-Employed,2673000.0,0.0428,667,629,Central,Madhya Pradesh,1,0.025,0.6054,185688.35,2810.39,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00186,ZAAUTO2024-1,BOR-619900,SVC002,ICICI Auto Loans,DSA,2023-02-17,2024-10-31,2026-02-01,1043800.0,36,16,20,10.76,34054.16,New Vehicle Purchase,453686.11,34054.16,32394.99,2024-09-30,Current,0,20,20,0,0,0,Honda,City,2023,MUV,True,1105000.0,868705.16,0.9446,0.5402,46,Business Owner,779000.0,0.5246,733,746,North,Uttar Pradesh,1,0.0163,0.3709,472764.93,2858.18,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00187,ZAAUTO2024-1,BOR-276919,SVC003,Bajaj Finance Auto,DSA,2023-03-23,2024-10-31,2030-02-14,332900.0,84,65,19,14.34,6301.24,New Vehicle Purchase,260490.14,6301.24,3871.48,2024-10-25,1-29 DPD,24,19,18,2,0,0,MG Motor,Gloster,2023,Hatchback,True,451000.0,321863.43,0.7382,0.7482,27,Business Owner,2090000.0,0.0362,802,803,North,Haryana,1,0.0183,0.55,272865.23,2746.39,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00188,ZAAUTO2024-1,BOR-287795,SVC003,Bajaj Finance Auto,Dealer,2023-09-30,2024-10-31,2026-09-14,551000.0,36,23,13,10.99,18036.42,New Vehicle Purchase,318237.45,18036.42,12306.24,2024-10-03,1-29 DPD,7,13,12,2,0,0,MG Motor,Hector,2023,Sedan,True,642000.0,537475.96,0.8582,0.5873,47,Business Owner,3337000.0,0.0649,674,633,Central,Chhattisgarh,1,0.0254,0.3595,325086.02,2968.46,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00189,ZAAUTO2024-1,BOR-611133,SVC002,ICICI Auto Loans,Online,2021-03-09,2024-10-31,2027-02-06,2096600.0,72,29,43,8.44,37212.26,New Vehicle Purchase,850677.86,37212.26,36649.9,2024-10-30,Current,0,43,43,0,0,0,Tata Motors,Tiago,2021,SUV,True,3189000.0,1625340.12,0.6575,0.5511,32,Professional,3402000.0,0.1313,825,844,Central,Chhattisgarh,1,0.0232,0.4353,853290.46,8617.35,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00190,ZAAUTO2024-1,BOR-168681,SVC002,ICICI Auto Loans,DSA,2024-07-04,2024-10-31,2029-06-08,677300.0,60,57,3,11.65,14946.65,Used Vehicle Purchase,666957.92,14946.65,14950.79,2024-10-10,Current,0,3,3,0,0,0,Toyota,Urban Cruiser,2021,SUV,False,988000.0,888929.02,0.6855,0.7003,41,Salaried,451000.0,0.3977,733,687,East,Jharkhand,1,0.0179,0.3793,683243.65,4638.86,False,True,Rate Reduction,0,0,0,0,Third Party,True
ZAAUTO2024-1-00191,ZAAUTO2024-1,BOR-701380,SVC001,HDFC Bank Auto Finance,Online,2022-09-06,2024-10-31,2027-08-11,837900.0,60,35,25,9.36,17540.19,New Vehicle Purchase,461695.91,17540.19,17759.38,2024-10-02,Current,0,25,25,0,0,0,Toyota,Urban Cruiser,2022,Hatchback,True,1064000.0,770355.61,0.7875,0.6199,49,Self-Employed,3235000.0,0.0651,673,697,North,Rajasthan,1,0.0201,0.44,477011.67,4218.69,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00192,ZAAUTO2024-1,BOR-589994,SVC001,HDFC Bank Auto Finance,Direct,2024-01-27,2024-10-31,2028-01-06,1322300.0,48,39,9,12.13,34905.69,New Vehicle Purchase,1099709.03,34905.69,34577.11,2024-10-24,Current,0,9,9,0,0,0,Tata Motors,Nexon,2024,Compact SUV,True,1649000.0,1367933.33,0.8019,0.7476,39,Professional,4693000.0,0.0893,836,866,North,Rajasthan,1,0.0242,0.4301,1115492.31,11610.51,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00193,ZAAUTO2024-1,BOR-130557,SVC001,HDFC Bank Auto Finance,DSA,2021-02-26,2024-10-31,2024-02-11,1338400.0,36,0,44,8.91,42504.72,New Vehicle Purchase,0,42504.72,31723.33,2024-09-28,1-29 DPD,3,44,43,2,0,0,Mahindra,Thar,2021,Compact SUV,True,1790000.0,872628.75,0.7477,0.0,41,Business Owner,1374000.0,0.3712,660,672,North,Delhi,1,0.0253,0.5673,0.0,0.0,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00194,ZAAUTO2024-1,BOR-508892,SVC001,HDFC Bank Auto Finance,Online,2024-04-03,2024-10-31,2029-03-08,354800.0,60,54,6,9.81,7505.32,New Vehicle Purchase,315376.06,7505.32,7238.81,2024-10-01,Current,0,6,6,0,0,0,Volkswagen,Virtus,2024,Hatchback,True,552000.0,534351.78,0.6428,0.6157,37,Professional,1325000.0,0.068,677,649,South,Andhra Pradesh,1,0.0205,0.4925,319260.65,3223.34,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00195,ZAAUTO2024-1,BOR-769986,SVC003,Bajaj Finance Auto,DSA,2022-09-24,2024-10-31,2026-09-03,820900.0,48,23,25,9.27,20533.54,New Vehicle Purchase,376710.69,20533.54,6783.65,2024-10-10,60-89 DPD,62,25,22,1,1,2,Maruti Suzuki,Swift,2022,Hatchback,True,937000.0,684416.7,0.8761,0.5743,47,Salaried,1015000.0,0.2428,763,762,North,Uttar Pradesh,2,0.1408,0.4322,378219.31,23016.07,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00196,ZAAUTO2024-1,BOR-128679,SVC003,Bajaj Finance Auto,Direct,2021-07-25,2024-10-31,2028-06-18,526200.0,84,45,39,12.66,9475.61,New Vehicle Purchase,272869.26,9475.61,9128.34,2024-10-20,Current,0,39,39,0,0,0,Tata Motors,Altroz,2021,Hatchback,True,649000.0,358213.26,0.8107,0.7903,28,Self-Employed,3262000.0,0.0349,814,781,North,Uttar Pradesh,1,0.0242,0.5557,283683.65,3814.96,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00197,ZAAUTO2024-1,BOR-778540,SVC001,HDFC Bank Auto Finance,Dealer,2022-11-02,2024-10-31,2025-10-17,629800.0,36,13,23,14.14,21567.92,Used Vehicle Purchase,236176.21,21567.92,20973.69,2024-10-18,Current,0,23,23,0,0,0,Kia,Seltos,2019,Sedan,False,706000.0,479508.7,0.8921,0.4621,37,Salaried,915000.0,0.2829,829,800,North,Uttar Pradesh,1,0.0226,0.4805,247040.19,2682.68,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00198,ZAAUTO2024-1,BOR-810083,SVC002,ICICI Auto Loans,DSA,2022-06-30,2024-10-31,2026-06-09,809500.0,48,20,28,14.47,22312.11,New Vehicle Purchase,317878.87,22312.11,22439.29,2024-10-28,Current,0,28,28,0,0,0,Kia,Carens,2022,Sedan,True,1204000.0,772732.19,0.6723,0.3976,36,Professional,1148000.0,0.2332,687,640,West,Gujarat,1,0.0222,0.564,329138.98,4121.08,False,True,Term Extension,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00199,ZAAUTO2024-1,BOR-417201,SVC003,Bajaj Finance Auto,DSA,2022-04-26,2024-10-31,2025-04-10,1308400.0,36,6,30,9.28,41777.48,New Vehicle Purchase,216529.01,41777.48,43176.21,2024-10-08,Current,0,30,30,0,0,0,MG Motor,Astor,2022,Compact SUV,True,1481000.0,1028640.9,0.8834,0.2284,49,Business Owner,4526000.0,0.1108,660,684,South,Andhra Pradesh,1,0.0157,0.3851,217007.13,1312.04,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00200,ZAAUTO2024-1,BOR-900771,SVC002,ICICI Auto Loans,DSA,2022-08-03,2024-10-31,2026-07-13,1652500.0,48,22,26,9.71,41681.9,New Vehicle Purchase,794648.17,41681.9,43216.52,2024-10-20,Current,0,26,26,0,0,0,Kia,Carens,2022,SUV,True,2196000.0,1612060.81,0.7525,0.526,33,Professional,550000.0,0.9094,688,644,South,Tamil Nadu,1,0.0195,0.3837,823246.13,6159.65,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00201,ZAAUTO2024-1,BOR-536646,SVC001,HDFC Bank Auto Finance,DSA,2023-11-08,2024-10-31,2026-10-23,886600.0,36,25,11,11.18,29101.78,New Vehicle Purchase,606839.63,29101.78,28605.38,2024-10-29,Current,0,11,11,0,0,0,Kia,Carens,2023,Compact SUV,True,934000.0,836034.23,0.9493,0.7485,26,Self-Employed,3911000.0,0.0893,823,785,West,Maharashtra,1,0.024,0.5479,620616.57,8160.86,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00202,ZAAUTO2024-1,BOR-731548,SVC002,ICICI Auto Loans,Online,2023-07-17,2024-10-31,2026-07-01,720700.0,36,21,15,12.71,24182.68,New Vehicle Purchase,412871.86,24182.68,9472.32,2024-10-07,1-29 DPD,6,15,14,2,0,0,Toyota,Fortuner,2023,Hatchback,True,1031000.0,841436.33,0.699,0.4884,47,Salaried,863000.0,0.3363,847,848,North,Delhi,1,0.0248,0.5311,420283.82,5535.68,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00203,ZAAUTO2024-1,BOR-335122,SVC002,ICICI Auto Loans,Direct,2024-02-28,2024-10-31,2031-01-22,1159600.0,84,76,8,9.89,19184.89,Used Vehicle Purchase,1017192.61,19184.89,19205.32,2024-10-05,Current,0,8,8,0,0,0,Skoda,Slavia,2020,SUV,False,1548000.0,1285896.93,0.7491,0.7269,31,Professional,2778000.0,0.0829,815,832,North,Punjab,1,0.0203,0.4386,1019620.05,9078.27,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00204,ZAAUTO2024-1,BOR-924366,SVC001,HDFC Bank Auto Finance,Direct,2024-09-15,2024-10-31,2027-08-31,613200.0,36,35,1,12.68,20566.74,New Vehicle Purchase,577942.95,20566.74,19575.25,2024-10-06,Current,0,1,1,0,0,0,Skoda,Slavia,2024,Compact SUV,True,790000.0,720681.94,0.7762,0.7405,33,Professional,513000.0,0.4811,756,744,West,Goa,1,0.0162,0.5741,595398.35,5537.45,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00205,ZAAUTO2024-1,BOR-823825,SVC002,ICICI Auto Loans,Direct,2021-12-18,2024-10-31,2028-11-11,1058300.0,84,50,34,10.03,17585.44,New Vehicle Purchase,630614.81,17585.44,13560.02,2024-10-01,1-29 DPD,7,34,33,1,0,0,MG Motor,Astor,2021,Compact SUV,True,1499000.0,802150.77,0.706,0.7106,49,Business Owner,1195000.0,0.1766,698,662,North,Haryana,1,0.0197,0.3565,635852.24,4465.62,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00206,ZAAUTO2024-1,BOR-847732,SVC002,ICICI Auto Loans,Direct,2023-07-10,2024-10-31,2028-06-13,1188200.0,60,45,15,7.56,23842.98,New Vehicle Purchase,886303.46,23842.98,23645.41,2024-10-01,Current,0,15,15,0,0,0,Skoda,Kushaq,2023,Compact SUV,True,1612000.0,1220571.39,0.7371,0.6705,50,Professional,4288000.0,0.0667,838,862,Central,Chhattisgarh,1,0.0226,0.5085,905004.66,10400.4,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00207,ZAAUTO2024-1,BOR-330374,SVC001,HDFC Bank Auto Finance,Direct,2024-06-29,2024-10-31,2030-05-29,416000.0,72,68,4,9.91,7687.88,New Vehicle Purchase,367278.61,7687.88,7681.87,2024-10-05,Current,0,4,4,0,0,0,Toyota,Urban Cruiser,2024,Hatchback,True,487000.0,504706.16,0.8542,0.7922,59,Business Owner,4355000.0,0.0212,833,842,South,Andhra Pradesh,1,0.0174,0.5748,379528.39,3795.86,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00208,ZAAUTO2024-1,BOR-968167,SVC002,ICICI Auto Loans,Direct,2023-10-09,2024-10-31,2028-09-12,870000.0,60,48,12,10.0,18484.93,New Vehicle Purchase,642958.41,18484.93,19037.61,2024-10-24,Current,0,12,12,0,0,0,Kia,Seltos,2023,Hatchback,True,1199000.0,1123776.84,0.7256,0.6265,55,Salaried,1278000.0,0.1736,679,708,South,Karnataka,1,0.0242,0.6121,662385.06,9811.79,False,False,,0,0,0,0,Third Party,True
ZAAUTO2024-1-00209,ZAAUTO2024-1,BOR-264660,SVC001,HDFC Bank Auto Finance,DSA,2024-06-04,2024-10-31,2027-05-20,514300.0,36,32,4,13.6,17477.8,New Vehicle Purchase,473909.33,17477.8,17234.24,2024-10-16,Current,0,4,4,0,0,0,Skoda,Kushaq,2024,Hatchback,True,781000.0,691705.75,0.6585,0.6374,40,Professional,3881000.0,0.054,777,739,South,Andhra Pradesh,1,0.0181,0.5015,475928.99,4320.08,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00210,ZAAUTO2024-1,BOR-852485,SVC003,Bajaj Finance Auto,Online,2023-12-21,2024-10-31,2026-12-05,2354300.0,36,26,10,10.6,76631.56,Refinance,1726721.59,76631.56,75203.88,2024-10-09,Current,0,10,10,0,0,0,Honda,City,2019,MUV,False,2523000.0,2001724.97,0.9331,0.7777,55,Salaried,1218000.0,0.755,847,818,East,West Bengal,1,0.019,0.6157,1787225.09,20907.5,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00211,ZAAUTO2024-1,BOR-831351,SVC001,HDFC Bank Auto Finance,Online,2022-07-27,2024-10-31,2029-06-20,2311200.0,84,57,27,13.02,42070.4,New Vehicle Purchase,1564872.72,42070.4,43468.1,2024-10-12,Current,0,27,27,0,0,0,Volkswagen,Taigun,2022,MUV,True,2538000.0,1793411.84,0.9107,0.9121,46,Professional,3944000.0,0.128,727,687,North,Rajasthan,1,0.0203,0.5771,1577393.84,18479.37,False,False,,0,0,0,100539.68,Comprehensive,True
ZAAUTO2024-1-00212,ZAAUTO2024-1,BOR-575159,SVC002,ICICI Auto Loans,Direct,2023-11-01,2024-10-31,2029-09-30,932500.0,72,61,11,9.59,17083.17,Used Vehicle Purchase,798352.84,17083.17,17444.72,2024-10-05,Current,0,11,11,0,0,0,Hyundai,Grand i10,2020,SUV,False,1512000.0,1202684.15,0.6167,0.6083,43,Self-Employed,4085000.0,0.0502,798,820,Central,Madhya Pradesh,1,0.0153,0.5049,806039.19,6226.63,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00213,ZAAUTO2024-1,BOR-513959,SVC001,HDFC Bank Auto Finance,DSA,2021-05-08,2024-10-31,2027-04-07,846100.0,72,31,41,11.62,16374.7,New Vehicle Purchase,356220.96,16374.7,16541.07,2024-10-05,Current,0,41,41,0,0,0,Honda,City,2021,MUV,True,1011000.0,473562.67,0.8369,0.6936,41,Professional,3291000.0,0.0597,762,774,East,Odisha,1,0.0197,0.5739,373035.83,4217.48,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00214,ZAAUTO2024-1,BOR-718265,SVC003,Bajaj Finance Auto,DSA,2023-01-27,2024-10-31,2026-01-11,375000.0,36,15,21,13.04,12642.46,Refinance,143956.4,12642.46,12648.48,2024-10-02,Current,0,21,21,0,0,0,Skoda,Slavia,2021,Hatchback,False,531000.0,417975.13,0.7061,0.3624,49,Salaried,1193000.0,0.1272,722,699,South,Kerala,1,0.0248,0.5844,147377.0,2135.95,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00215,ZAAUTO2024-1,BOR-514603,SVC003,Bajaj Finance Auto,Dealer,2024-09-28,2024-10-31,2031-08-23,852200.0,84,83,1,10.37,14310.98,New Vehicle Purchase,787256.65,14310.98,14669.55,2024-09-29,Current,0,1,1,0,0,0,MG Motor,Hector,2024,SUV,True,1041000.0,1110143.62,0.8187,0.7654,43,Salaried,2714000.0,0.0633,838,823,North,Haryana,1,0.0163,0.5356,809963.32,7071.21,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00216,ZAAUTO2024-1,BOR-736333,SVC001,HDFC Bank Auto Finance,Direct,2021-09-04,2024-10-31,2028-07-29,2005400.0,84,47,37,10.61,33927.49,New Vehicle Purchase,1145675.31,33927.49,34533.46,2024-10-28,Current,0,37,37,0,0,0,Volkswagen,Taigun,2021,SUV,True,2924000.0,1662965.55,0.6859,0.7047,45,Professional,3068000.0,0.1327,775,727,West,Gujarat,1,0.0174,0.4048,1189686.7,8379.58,False,False,,0,0,0,0,Nil,False
ZAAUTO2024-1-00217,ZAAUTO2024-1,BOR-967949,SVC001,HDFC Bank Auto Finance,Online,2022-10-29,2024-10-31,2028-09-27,1319400.0,72,48,24,13.75,27010.9,New Vehicle Purchase,825671.85,27010.9,6582.29,2024-10-05,90-119 DPD,104,24,19,0,1,2,Tata Motors,Nexon,2022,SUV,True,1853000.0,1305082.49,0.712,0.6258,31,Salaried,2356000.0,0.1376,800,780,East,Jharkhand,3,0.8776,0.5259,829862.52,383006.32,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00218,ZAAUTO2024-1,BOR-682119,SVC001,HDFC Bank Auto Finance,Online,2024-07-26,2024-10-31,2028-07-05,1061100.0,48,45,3,11.26,27558.86,New Vehicle Purchase,958534.27,27558.86,28469.68,2024-09-26,Current,0,3,3,0,0,0,Volkswagen,Taigun,2024,Sedan,True,1123000.0,1190573.98,0.9449,0.8854,50,Salaried,1608000.0,0.2057,808,795,South,Karnataka,1,0.0145,0.5718,985520.92,8171.05,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00219,ZAAUTO2024-1,BOR-386275,SVC003,Bajaj Finance Auto,DSA,2023-06-04,2024-10-31,2028-05-08,2966800.0,60,44,16,14.36,69587.21,New Vehicle Purchase,2189062.13,69587.21,72319.01,2024-10-03,Current,0,16,16,0,0,0,Mahindra,XUV300,2023,SUV,True,3187000.0,2663805.95,0.9309,0.8501,38,Business Owner,2623000.0,0.3184,803,795,North,Haryana,1,0.0231,0.5114,2275235.13,26878.13,False,False,,0,0,0,0,Comprehensive,True
ZAAUTO2024-1-00220,ZAAUTO2024-1,BOR-302365,SVC002,ICICI Auto Loans,Direct,2022-12-24,2024-10-31,2025-12-08,1569400.0,36,14,22,8.37,49447.61,New Vehicle Purchase,583206.89,49447.61,19542.14,2024-09-26,1-29 DPD,21,22,21,2,0,0,Honda,Elevate,2022,Sedan,True,1775000.0,1226388.29,0.8842,0.4464,51,Salaried,451000.0,1.3157,721,716,South,Karnataka,1,0.0141,0.6453,601823.91,5475.83,False,False,,0,0,0,0,Nil,True
ZAAUTO2024-1-00221,ZAAUTO2024-1,BOR-826648,SVC001,HDFC Bank Auto Finance,Direct,2024-03-04,2024-10-31,2028-02-12,321100.0,48,41,7,13.43,8683.0,Refinance,247796.7,8683.0,8319.88,2024-10-30,Current,0,7,7,0,0,0,Skoda,Kushaq,2022,Hatchback,False,357000.0,359076.48,0.8994,0.7578,56,Business Owner,4486000.0,0.0232,650,654,North,Punjab,1,0.0146,0.6255,254393.18,2323.19,False,False,,0,0,0,0,Third Party,True
