SnapshotDate,LoanID,PoolID,DPD_Days,DPD_Bucket,DPD_Bucket_Prior,CurrentBalance,AmountOverdue,EMIsOverdue,LastPaymentDate,LastPaymentAmount,CureFlag,RollFlag,RepossessionFlag,WriteOffFlag,RBI_SMA_Class,ConsecutiveMonthsDelinquent,TransitionType
2024-09-30,ZAAUTO2024-1-00087,ZAAUTO2024-1,0,Current,Current,447144.3,0,0,2024-09-08,10668.93,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00087,ZAAUTO2024-1,0,Current,Current,442672.53,0,0,2024-10-22,10796.19,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,412960.92,0,0,2023-12-30,17889.0,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,425108.13,0,0,2023-12-31,18208.41,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,406086.37,0,0,2024-02-24,16465.95,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,396683.2,0,0,2024-03-28,17679.0,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,404777.56,0,0,2024-04-05,17388.42,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,385729.65,0,0,2024-05-27,18260.6,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,386145.08,0,0,2024-04-29,16928.35,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,362108.83,0,0,2024-05-28,16526.2,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,350339.59,0,0,2024-06-28,17130.37,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,347983.04,0,0,2024-08-20,17546.31,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,343685.76,0,0,2024-09-30,18339.29,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00088,ZAAUTO2024-1,0,Current,Current,329574.77,0,0,2024-10-13,17824.07,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,0,Current,Current,1329467.31,0,0,2023-12-13,28036.44,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,0,Current,Current,1305563.96,0,0,2024-01-01,31203.87,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00089,ZAAUTO2024-1,0,Current,Current,1247453.77,0,0,2024-02-12,27805.62,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,0,Current,Current,1218266.77,0,0,2024-02-24,27343.4,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,0,Current,Current,1177138.38,0,0,2024-04-23,30633.03,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,0,Current,Current,1209506.42,0,0,2024-04-26,30678.98,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,0,Current,Current,1154474.8,0,0,2024-05-02,31367.51,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,48,30-59 DPD,Current,1123932.29,30019.39,1,2024-06-15,13643.33,False,Worse,False,False,SMA-1,1,Roll
2024-07-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,54,30-59 DPD,30-59 DPD,1098896.82,30019.39,1,2024-07-01,16147.86,False,Same,False,False,SMA-1,2,Static
2024-08-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,57,30-59 DPD,30-59 DPD,1042755.75,30019.39,1,2024-08-23,4643.76,False,Same,False,False,SMA-1,3,Static
2024-09-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,42,30-59 DPD,30-59 DPD,1065906.73,30019.39,1,2024-09-16,12192.31,False,Same,False,False,SMA-1,4,Static
2024-10-30,ZAAUTO2024-1-00089,ZAAUTO2024-1,67,60-89 DPD,30-59 DPD,1054785.74,60038.78,2,2024-10-04,17209.14,False,Worse,False,False,SMA-2,5,Roll
2023-12-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,2242137.07,0,0,2023-12-13,52607.65,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,2177821.77,0,0,2024-01-18,55298.23,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,2054923.5,0,0,2024-02-13,58478.31,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,2016191.51,0,0,2024-03-18,58156.67,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,2066704.17,0,0,2024-04-08,52379.71,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,1922536.88,0,0,2024-05-25,56802.69,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,1959677.0,0,0,2024-05-30,57555.13,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,1902128.53,0,0,2024-06-28,58267.88,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,1838910.53,0,0,2024-07-10,55241.57,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,1877871.61,0,0,2024-08-13,55228.51,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,1835707.8,0,0,2024-08-29,53437.1,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00090,ZAAUTO2024-1,0,Current,Current,1699732.6,0,0,2024-10-22,51513.12,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,0,Current,Current,750600.26,0,0,2023-12-17,28823.54,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,0,Current,Current,735456.45,0,0,2024-01-07,29877.86,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00091,ZAAUTO2024-1,9,1-29 DPD,Current,719919.68,30121.34,1,2024-02-12,4285.77,False,Worse,False,False,SMA-0,1,Roll
2024-03-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,16,1-29 DPD,1-29 DPD,738965.63,30121.34,1,2024-03-09,6613.28,False,Same,False,False,SMA-0,2,Static
2024-04-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,0,Current,1-29 DPD,694941.46,0,0,2024-04-17,29002.75,True,Better,False,False,Standard,0,Cure
2024-05-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,0,Current,Current,686444.8,0,0,2024-05-07,30969.22,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,0,Current,Current,643477.22,0,0,2024-05-19,29690.95,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,0,Current,Current,654633.71,0,0,2024-06-16,30787.88,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,0,Current,Current,622038.19,0,0,2024-07-15,29618.34,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,0,Current,Current,606768.88,0,0,2024-08-18,27768.16,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,0,Current,Current,589776.63,0,0,2024-09-21,29246.26,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00091,ZAAUTO2024-1,0,Current,Current,531317.13,0,0,2024-10-04,29366.49,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,0,Current,Current,463019.66,0,0,2023-11-30,25532.21,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,0,Current,Current,428834.34,0,0,2024-01-09,23369.85,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00092,ZAAUTO2024-1,0,Current,Current,425812.9,0,0,2024-01-24,25878.94,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,0,Current,Current,411455.74,0,0,2024-03-29,23937.29,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,0,Current,Current,402936.64,0,0,2024-04-18,24553.64,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,0,Current,Current,400043.86,0,0,2024-04-26,23051.66,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,0,Current,Current,392067.66,0,0,2024-05-08,23613.72,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,0,Current,Current,373268.77,0,0,2024-06-02,25721.35,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,0,Current,Current,358517.85,0,0,2024-07-12,24131.39,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,5,1-29 DPD,Current,359319.46,24888.94,1,2024-08-09,6299.14,False,Worse,False,False,SMA-0,1,Roll
2024-09-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,20,1-29 DPD,1-29 DPD,340462.07,24888.94,1,2024-09-26,1181.41,False,Same,False,False,SMA-0,2,Static
2024-10-30,ZAAUTO2024-1-00092,ZAAUTO2024-1,0,Current,1-29 DPD,323681.97,0,0,2024-10-10,23583.06,True,Better,False,False,Standard,0,Cure
2023-12-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,Current,438464.71,0,0,2023-12-15,21448.28,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,Current,455625.43,0,0,2024-01-25,19994.84,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00093,ZAAUTO2024-1,13,1-29 DPD,Current,417623.83,21463.23,1,2024-02-24,12063.97,False,Worse,False,False,SMA-0,1,Roll
2024-03-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,1-29 DPD,416903.14,0,0,2024-03-27,19401.79,True,Better,False,False,Standard,0,Cure
2024-04-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,Current,402681.17,0,0,2024-04-25,19651.5,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,Current,396904.59,0,0,2024-05-25,21425.13,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,Current,392004.26,0,0,2024-05-11,20055.31,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,Current,375742.03,0,0,2024-06-02,21333.85,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,Current,348087.43,0,0,2024-07-20,19408.89,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,Current,349419.59,0,0,2024-08-10,22099.32,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,Current,332578.82,0,0,2024-08-27,22326.67,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00093,ZAAUTO2024-1,0,Current,Current,322415.48,0,0,2024-10-22,22438.33,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,55,30-59 DPD,Current,692000.0,12842.27,1,2023-12-11,2818.49,False,Worse,False,False,SMA-1,1,Roll
2024-01-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,38,30-59 DPD,30-59 DPD,692000.0,12842.27,1,2024-01-30,0.71,False,Same,False,False,SMA-1,2,Static
2024-02-28,ZAAUTO2024-1-00094,ZAAUTO2024-1,56,30-59 DPD,30-59 DPD,692000.0,12842.27,1,2024-02-20,2649.76,False,Same,False,False,SMA-1,3,Static
2024-03-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,75,60-89 DPD,30-59 DPD,692000.0,25684.54,2,2024-02-28,7296.65,False,Worse,False,False,SMA-2,4,Roll
2024-04-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,75,60-89 DPD,60-89 DPD,681991.83,25684.54,2,2024-04-03,6148.61,False,Same,False,False,SMA-2,5,Static
2024-05-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,79,60-89 DPD,60-89 DPD,668600.07,25684.54,2,2024-05-30,4224.17,False,Same,False,False,SMA-2,6,Static
2024-05-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,66,60-89 DPD,60-89 DPD,667184.32,25684.54,2,2024-04-25,3368.06,False,Same,False,False,SMA-2,7,Static
2024-06-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,67,60-89 DPD,60-89 DPD,645349.51,25684.54,2,2024-06-06,6383.33,False,Same,False,False,SMA-2,8,Static
2024-07-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,67,60-89 DPD,60-89 DPD,639982.52,25684.54,2,2024-07-03,4818.34,False,Same,False,False,SMA-2,9,Static
2024-08-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,76,60-89 DPD,60-89 DPD,652768.18,25684.54,2,2024-08-13,2193.54,False,Same,False,False,SMA-2,10,Static
2024-09-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,113,90-119 DPD,60-89 DPD,631929.83,38526.81,3,2024-09-13,3181.57,False,Worse,False,False,NPA,11,Roll
2024-10-30,ZAAUTO2024-1-00094,ZAAUTO2024-1,117,90-119 DPD,90-119 DPD,601251.92,38526.81,3,2024-10-22,2231.44,False,Same,False,False,NPA,12,Static
2023-12-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,0,Current,Current,633576.37,0,0,2023-12-30,14165.21,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,0,Current,Current,596530.96,0,0,2023-12-30,14129.71,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00095,ZAAUTO2024-1,0,Current,Current,596002.68,0,0,2024-01-28,15904.16,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,0,Current,Current,585568.49,0,0,2024-03-28,14386.66,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,0,Current,Current,588799.83,0,0,2024-04-21,13763.46,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,0,Current,Current,573468.92,0,0,2024-05-26,14870.61,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,0,Current,Current,537686.35,0,0,2024-05-14,15493.46,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,27,1-29 DPD,Current,519189.77,15151.23,1,2024-06-15,3498.1,False,Worse,False,False,SMA-0,1,Roll
2024-07-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,15,1-29 DPD,1-29 DPD,516059.14,15151.23,1,2024-07-28,1810.69,False,Same,False,False,SMA-0,2,Static
2024-08-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,53,30-59 DPD,1-29 DPD,523068.22,15151.23,1,2024-07-28,6054.5,False,Worse,False,False,SMA-1,3,Roll
2024-09-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,36,30-59 DPD,30-59 DPD,499901.29,15151.23,1,2024-09-11,8510.89,False,Same,False,False,SMA-1,4,Static
2024-10-30,ZAAUTO2024-1-00095,ZAAUTO2024-1,35,30-59 DPD,30-59 DPD,493036.63,15151.23,1,2024-10-28,6770.1,False,Same,False,False,SMA-1,5,Static
2023-12-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,0,Current,Current,635623.27,0,0,2023-12-23,17988.14,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,0,Current,Current,599625.02,0,0,2024-01-28,18509.21,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00096,ZAAUTO2024-1,0,Current,Current,607074.26,0,0,2024-02-19,17919.49,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,3,1-29 DPD,Current,576648.76,18749.93,1,2024-02-28,1028.26,False,Worse,False,False,SMA-0,1,Roll
2024-04-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,0,Current,1-29 DPD,580162.71,0,0,2024-04-27,17043.05,True,Better,False,False,Standard,0,Cure
2024-05-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,0,Current,Current,569279.93,0,0,2024-04-26,19100.93,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,0,Current,Current,536999.55,0,0,2024-05-16,17765.76,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,18,1-29 DPD,Current,550918.09,18749.93,1,2024-06-08,9062.13,False,Worse,False,False,SMA-0,1,Roll
2024-07-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,44,30-59 DPD,1-29 DPD,536776.33,18749.93,1,2024-07-29,7754.03,False,Worse,False,False,SMA-1,2,Roll
2024-08-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,41,30-59 DPD,30-59 DPD,524436.51,18749.93,1,2024-08-14,10109.92,False,Same,False,False,SMA-1,3,Static
2024-09-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,75,60-89 DPD,30-59 DPD,511789.44,37499.86,2,2024-08-26,3315.53,False,Worse,False,False,SMA-2,4,Roll
2024-10-30,ZAAUTO2024-1-00096,ZAAUTO2024-1,82,60-89 DPD,60-89 DPD,492214.74,37499.86,2,2024-10-19,6115.71,False,Same,False,False,SMA-2,5,Static
2023-12-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1292034.22,0,0,2023-11-28,25567.99,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1219098.71,0,0,2024-01-29,26532.71,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1214894.71,0,0,2024-02-13,25334.12,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1169083.25,0,0,2024-02-25,27331.59,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1160156.69,0,0,2024-03-30,27117.89,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1137419.73,0,0,2024-05-12,25341.76,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1157334.4,0,0,2024-05-23,24434.55,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1138349.72,0,0,2024-06-28,27396.3,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1076334.16,0,0,2024-07-28,24858.7,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1084068.9,0,0,2024-08-24,24176.27,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1075704.36,0,0,2024-09-06,26685.77,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00097,ZAAUTO2024-1,0,Current,Current,1046672.17,0,0,2024-10-14,24245.48,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,518903.22,0,0,2023-12-07,19262.45,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,477019.99,0,0,2024-01-13,18510.5,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,488056.82,0,0,2024-02-09,17231.62,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,458206.22,0,0,2024-02-26,17286.01,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,462517.19,0,0,2024-03-27,18103.12,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,433159.8,0,0,2024-05-15,18626.76,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,444089.41,0,0,2024-04-25,19134.72,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,415466.82,0,0,2024-06-24,19183.16,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,407777.53,0,0,2024-07-01,19002.47,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,391117.84,0,0,2024-08-24,17483.59,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,372092.21,0,0,2024-09-05,18441.53,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00098,ZAAUTO2024-1,0,Current,Current,372447.95,0,0,2024-09-26,19841.34,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,Current,446656.52,0,0,2023-11-25,17172.85,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,Current,438938.48,0,0,2024-01-02,15986.08,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,Current,434365.98,0,0,2024-02-26,17313.71,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,Current,431301.72,0,0,2024-02-26,15211.48,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,Current,430834.93,0,0,2024-04-30,15621.2,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,Current,401923.0,0,0,2024-05-10,14930.35,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,Current,410018.2,0,0,2024-05-13,17155.41,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,17,1-29 DPD,Current,393235.23,16529.49,1,2024-06-21,935.11,False,Worse,False,False,SMA-0,1,Roll
2024-07-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,1-29 DPD,381410.59,0,0,2024-07-21,15219.71,True,Better,False,False,Standard,0,Cure
2024-08-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,Current,369781.88,0,0,2024-08-15,15454.23,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,Current,372178.11,0,0,2024-09-25,16291.02,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00099,ZAAUTO2024-1,0,Current,Current,356690.84,0,0,2024-10-17,16697.1,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,743697.79,0,0,2023-12-27,25686.95,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,740678.74,0,0,2024-01-03,23811.61,False,Same,False,False,Standard,0,Static
2024-02-28,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,751479.14,0,0,2024-02-14,25040.52,False,Same,False,False,Standard,0,Static
2024-03-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,732933.57,0,0,2024-03-30,24618.25,False,Same,False,False,Standard,0,Static
2024-04-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,704564.86,0,0,2024-04-27,23396.95,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,658643.52,0,0,2024-04-26,24362.28,False,Same,False,False,Standard,0,Static
2024-05-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,655511.72,0,0,2024-05-16,22834.41,False,Same,False,False,Standard,0,Static
2024-06-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,654492.8,0,0,2024-06-05,25869.42,False,Same,False,False,Standard,0,Static
2024-07-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,640659.37,0,0,2024-06-28,22600.2,False,Same,False,False,Standard,0,Static
2024-08-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,609225.67,0,0,2024-08-05,22815.17,False,Same,False,False,Standard,0,Static
2024-09-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,588094.97,0,0,2024-08-31,24386.51,False,Same,False,False,Standard,0,Static
2024-10-30,ZAAUTO2024-1-00100,ZAAUTO2024-1,0,Current,Current,559350.59,0,0,2024-10-05,23240.25,False,Same,False,False,Standard,0,Static
2023-12-30,ZAAUTO2024-1-00101,ZAAUTO2024-1,0,Current,Current,417548.72,0,0,2023-12-13,11943.08,False,Same,False,False,Standard,0,Static
2024-01-30,ZAAUTO2024-1-00101,ZAAUTO2024-1,11,1-29 DPD,Current,421274.35,11749.04,1,2024-01-25,793.27,False,Worse,False,False,SMA-0,1,Roll
2024-02-28,ZAAUTO2024-1-00101,ZAAUTO2024-1,0,Current,1-29 DPD,403797.6,0,0,2024-02-05,11187.98,True,Better,False,False,Standard,0,Cure
2024-03-30,ZAAUTO2024-1-00101,ZAAUTO2024-1,0,Current,Current,391715.69,0,0,2024-03-29,11930.59,False,Same,False,False,Standard,0,Static
